,year,month,day,Latitude,Longitude,WnvPresent,Tavg,DewPoint,WetBulb,PrecipTotal,ResultSpeed,ResultDir,AvgSpeed,Code,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,Species_UNSPECIFIED CULEX,day_of_week_Mon,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed
5751,2009,09,17,41.986921,-87.689778,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5752,2009,09,17,41.916265,-87.800515,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5753,2009,09,17,41.916265,-87.800515,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,0,1,0,0,0,0,0,1,0,0
5754,2009,09,17,41.916265,-87.800515,0.0,61.0,52,56,0.0,3.4,5,4.2,0,1,0,0,0,0,0,0,0,1,0,0
5755,2009,09,17,41.948167,-87.730698,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5756,2009,09,17,41.948167,-87.730698,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,0,1,0,0,0,0,0,1,0,0
5757,2009,09,17,41.963976,-87.69181,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5758,2009,09,17,41.964242,-87.757639,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5759,2009,09,17,41.964242,-87.757639,0.0,61.0,52,56,0.0,3.4,5,4.2,0,1,0,0,0,0,0,0,0,1,0,0
5760,2009,09,17,41.964242,-87.757639,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,0,0,0,0,1,0,0,1,0,0
5761,2009,09,17,42.008314,-87.77792099999998,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5762,2009,09,17,41.991429,-87.747113,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5763,2009,09,17,41.991429,-87.747113,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,0,1,0,0,0,0,0,1,0,0
5764,2009,09,17,41.991429,-87.747113,0.0,61.0,52,56,0.0,3.4,5,4.2,0,1,0,0,0,0,0,0,0,1,0,0
5765,2009,09,17,41.923738,-87.785288,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5766,2009,09,17,41.923738,-87.785288,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,0,1,0,0,0,0,0,1,0,0
5767,2009,09,17,41.923738,-87.785288,0.0,61.0,52,56,0.0,3.4,5,4.2,0,1,0,0,0,0,0,0,0,1,0,0
5768,2009,09,17,41.94016,-87.794896,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5769,2009,09,17,41.94016,-87.794896,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,0,1,0,0,0,0,0,1,0,0
5770,2009,09,17,41.960616,-87.777189,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5771,2009,09,17,41.960616,-87.777189,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,0,1,0,0,0,0,0,1,0,0
5772,2009,09,17,41.99247800000001,-87.862995,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5773,2009,09,17,41.974689,-87.890615,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5774,2009,09,17,41.974689,-87.890615,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5775,2009,09,17,41.974689,-87.890615,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5776,2009,09,17,41.974689,-87.890615,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5777,2009,09,17,41.974689,-87.890615,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5778,2009,09,17,41.974689,-87.890615,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,0,1,0,0,0,0,0,1,0,0
5779,2009,09,17,41.974689,-87.890615,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,0,1,0,0,0,0,0,1,0,0
5780,2009,09,17,41.974689,-87.890615,0.0,61.0,52,56,0.0,3.4,5,4.2,0,1,0,0,0,0,0,0,0,1,0,0
5781,2009,09,17,41.957799,-87.930995,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5782,2009,09,17,41.957799,-87.930995,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5783,2009,09,17,41.973845,-87.805059,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5784,2009,09,17,41.973845,-87.805059,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,0,1,0,0,0,0,0,1,0,0
5785,2009,09,17,41.973845,-87.805059,0.0,61.0,52,56,0.0,3.4,5,4.2,0,1,0,0,0,0,0,0,0,1,0,0
5786,2009,09,17,41.951866,-87.72505699999998,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,1,0,0,0,0,0,0,1,0,0
5787,2009,09,17,41.951866,-87.72505699999998,0.0,61.0,52,56,0.0,3.4,5,4.2,0,0,0,1,0,0,0,0,0,1,0,0
5788,2009,09,17,41.891118,-87.65449100000002,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5789,2009,09,17,41.891118,-87.65449100000002,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5790,2009,09,17,41.867108,-87.654224,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5791,2009,09,17,41.867108,-87.654224,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5792,2009,09,17,41.867108,-87.654224,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5793,2009,09,17,41.896282,-87.655232,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5794,2009,09,17,41.921965,-87.632085,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5795,2009,09,17,41.921965,-87.632085,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5796,2009,09,17,41.921965,-87.632085,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5797,2009,09,17,41.921965,-87.632085,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5798,2009,09,17,41.720848,-87.666014,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5799,2009,09,17,41.732984,-87.649642,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5800,2009,09,17,41.732984,-87.649642,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5801,2009,09,17,41.906638,-87.701431,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5802,2009,09,17,41.906638,-87.701431,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5803,2009,09,17,41.723195,-87.64997,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5804,2009,09,17,41.868077,-87.666901,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5805,2009,09,17,41.868077,-87.666901,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5806,2009,09,17,41.662014,-87.72460799999998,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5807,2009,09,17,41.662014,-87.72460799999998,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5808,2009,09,17,41.878114,-87.629798,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5809,2009,09,17,41.932094,-87.700117,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5810,2009,09,17,41.932094,-87.700117,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5811,2009,09,17,41.932094,-87.700117,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5812,2009,09,17,41.846075,-87.716277,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5813,2009,09,17,41.846075,-87.716277,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5814,2009,09,17,41.846075,-87.716277,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5815,2009,09,17,41.682587,-87.707973,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5816,2009,09,17,41.868142,-87.696269,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5817,2009,09,17,41.868142,-87.696269,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5818,2009,09,17,41.89923,-87.716788,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5819,2009,09,17,41.903002,-87.68826700000002,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5820,2009,09,17,41.903002,-87.68826700000002,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5821,2009,09,17,41.704336,-87.70373599999998,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5822,2009,09,17,41.911824,-87.726737,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5823,2009,09,17,41.911824,-87.726737,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5824,2009,09,17,41.911824,-87.726737,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5825,2009,09,17,41.801179,-87.679447,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5826,2009,09,17,41.800737,-87.71188000000002,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5827,2009,09,17,41.77166,-87.703047,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5828,2009,09,17,41.77166,-87.703047,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5829,2009,09,17,41.768388,-87.678649,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5830,2009,09,17,41.773215,-87.60088,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5831,2009,09,17,41.773215,-87.60088,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5832,2009,09,17,41.773215,-87.60088,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5833,2009,09,17,41.822536,-87.66634300000003,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5834,2009,09,17,41.822536,-87.66634300000003,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5835,2009,09,17,41.766202,-87.562889,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5836,2009,09,17,41.754292,-87.590773,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5837,2009,09,17,41.798697,-87.736812,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5838,2009,09,17,41.776156,-87.778927,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5839,2009,09,17,41.82561,-87.726549,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5840,2009,09,17,41.82561,-87.726549,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5841,2009,09,17,41.72646500000001,-87.585413,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5842,2009,09,17,41.72646500000001,-87.585413,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5843,2009,09,17,41.678618,-87.559308,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5844,2009,09,17,41.678618,-87.559308,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5845,2009,09,17,41.678618,-87.559308,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5846,2009,09,17,41.740641,-87.546587,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5847,2009,09,17,41.740641,-87.546587,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5848,2009,09,17,41.740641,-87.546587,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5849,2009,09,17,41.680946,-87.535198,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5850,2009,09,17,41.680946,-87.535198,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5851,2009,09,17,41.704572,-87.56566600000002,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5852,2009,09,17,41.704572,-87.56566600000002,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5853,2009,09,17,41.750498,-87.605294,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5854,2009,09,17,41.750498,-87.605294,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5855,2009,09,17,41.750498,-87.605294,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5856,2009,09,17,41.659112,-87.53869300000002,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5857,2009,09,17,41.925198,-87.746381,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5858,2009,09,17,41.743402,-87.731435,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5859,2009,09,17,41.743402,-87.731435,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5860,2009,09,17,41.743402,-87.731435,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5861,2009,09,17,41.743402,-87.731435,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5862,2009,09,17,41.728495,-87.60096300000002,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5863,2009,09,17,41.728495,-87.60096300000002,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5864,2009,09,17,41.728495,-87.60096300000002,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5865,2009,09,17,41.94722700000001,-87.67145699999998,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5866,2009,09,17,41.94722700000001,-87.67145699999998,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,0,1,0,0,0,0,0,1,0,0
5867,2009,09,17,41.753411,-87.63981700000002,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5868,2009,09,17,41.904194,-87.756155,0.0,62.5,51,57,0.0,4.5,8,5.4,0,0,1,0,0,0,0,0,0,1,0,0
5869,2009,09,17,41.904194,-87.756155,0.0,62.5,51,57,0.0,4.5,8,5.4,0,1,0,0,0,0,0,0,0,1,0,0
5870,2009,09,25,41.95469,-87.800991,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5871,2009,09,25,41.95469,-87.800991,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,0,1,0,0,0,0,0,0,0,0
5872,2009,09,25,41.95469,-87.800991,0.0,65.0,57,60,0.16,5.4,11,7.3,1,1,0,0,0,0,0,0,0,0,0,0
5873,2009,09,25,42.01743,-87.68776899999997,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5874,2009,09,25,41.944869,-87.832763,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5875,2009,09,25,41.944869,-87.832763,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,0,1,0,0,0,0,0,0,0,0
5876,2009,09,25,42.011601,-87.81150600000002,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5877,2009,09,25,42.011601,-87.81150600000002,0.0,65.0,57,60,0.16,5.4,11,7.3,1,1,0,0,0,0,0,0,0,0,0,0
5878,2009,09,25,41.986921,-87.689778,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5879,2009,09,25,41.916265,-87.800515,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5880,2009,09,25,41.916265,-87.800515,0.0,65.0,57,60,0.16,5.4,11,7.3,1,1,0,0,0,0,0,0,0,0,0,0
5881,2009,09,25,41.948167,-87.730698,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5882,2009,09,25,41.948167,-87.730698,0.0,65.0,57,60,0.16,5.4,11,7.3,1,1,0,0,0,0,0,0,0,0,0,0
5883,2009,09,25,41.963976,-87.69181,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5884,2009,09,25,41.963976,-87.69181,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,0,1,0,0,0,0,0,0,0,0
5885,2009,09,25,41.963976,-87.69181,0.0,65.0,57,60,0.16,5.4,11,7.3,1,1,0,0,0,0,0,0,0,0,0,0
5886,2009,09,25,41.964242,-87.757639,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5887,2009,09,25,41.964242,-87.757639,0.0,65.0,57,60,0.16,5.4,11,7.3,1,1,0,0,0,0,0,0,0,0,0,0
5888,2009,09,25,42.008314,-87.77792099999998,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5889,2009,09,25,41.991429,-87.747113,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5890,2009,09,25,41.991429,-87.747113,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,0,1,0,0,0,0,0,0,0,0
5891,2009,09,25,41.923738,-87.785288,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5892,2009,09,25,41.923738,-87.785288,1.0,65.0,57,60,0.16,5.4,11,7.3,1,0,0,1,0,0,0,0,0,0,0,0
5893,2009,09,25,41.94016,-87.794896,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5894,2009,09,25,41.960616,-87.777189,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,0,1,0,0,0,0,0,0,0,0
5895,2009,09,25,41.99247800000001,-87.862995,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5896,2009,09,25,41.99247800000001,-87.862995,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,0,1,0,0,0,0,0,0,0,0
5897,2009,09,25,41.974689,-87.890615,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5898,2009,09,25,41.974689,-87.890615,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5899,2009,09,25,41.974689,-87.890615,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5900,2009,09,25,41.974689,-87.890615,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5901,2009,09,25,41.974689,-87.890615,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5902,2009,09,25,41.974689,-87.890615,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5903,2009,09,25,41.974689,-87.890615,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5904,2009,09,25,41.974689,-87.890615,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,0,1,0,0,0,0,0,0,0,0
5905,2009,09,25,41.974689,-87.890615,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,0,1,0,0,0,0,0,0,0,0
5906,2009,09,25,41.974689,-87.890615,0.0,65.0,57,60,0.16,5.4,11,7.3,1,1,0,0,0,0,0,0,0,0,0,0
5907,2009,09,25,41.974689,-87.890615,0.0,65.0,57,60,0.16,5.4,11,7.3,1,1,0,0,0,0,0,0,0,0,0,0
5908,2009,09,25,41.974689,-87.890615,0.0,65.0,57,60,0.16,5.4,11,7.3,1,1,0,0,0,0,0,0,0,0,0,0
5909,2009,09,25,41.974689,-87.890615,0.0,65.0,57,60,0.16,5.4,11,7.3,1,1,0,0,0,0,0,0,0,0,0,0
5910,2009,09,25,41.957799,-87.930995,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5911,2009,09,25,41.957799,-87.930995,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,0,1,0,0,0,0,0,0,0,0
5912,2009,09,25,41.957799,-87.930995,0.0,65.0,57,60,0.16,5.4,11,7.3,1,1,0,0,0,0,0,0,0,0,0,0
5913,2009,09,25,41.973845,-87.805059,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5914,2009,09,25,41.973845,-87.805059,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,0,1,0,0,0,0,0,0,0,0
5915,2009,09,25,41.973845,-87.805059,0.0,65.0,57,60,0.16,5.4,11,7.3,1,1,0,0,0,0,0,0,0,0,0,0
5916,2009,09,25,41.951866,-87.72505699999998,0.0,65.0,57,60,0.16,5.4,11,7.3,1,0,1,0,0,0,0,0,0,0,0,0
5917,2009,09,25,41.951866,-87.72505699999998,0.0,65.0,57,60,0.16,5.4,11,7.3,1,1,0,0,0,0,0,0,0,0,0,0
5918,2009,09,25,41.891118,-87.65449100000002,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,1,0,0,0,0,0,0,0,0,0
5919,2009,09,25,41.867108,-87.654224,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,1,0,0,0,0,0,0,0,0,0
5920,2009,09,25,41.867108,-87.654224,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,0,1,0,0,0,0,0,0,0,0
5921,2009,09,25,41.896282,-87.655232,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,1,0,0,0,0,0,0,0,0,0
5922,2009,09,25,41.921965,-87.632085,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,1,0,0,0,0,0,0,0,0,0
5923,2009,09,25,41.921965,-87.632085,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,1,0,0,0,0,0,0,0,0,0
5924,2009,09,25,41.921965,-87.632085,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,0,1,0,0,0,0,0,0,0,0
5925,2009,09,25,41.921965,-87.632085,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,0,1,0,0,0,0,0,0,0,0
5926,2009,09,25,41.720848,-87.666014,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,1,0,0,0,0,0,0,0,0,0
5927,2009,09,25,41.720848,-87.666014,0.0,65.0,57,60,0.02,5.4,11,6.3,1,1,0,0,0,0,0,0,0,0,0,0
5928,2009,09,25,41.907645,-87.760886,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,1,0,0,0,0,0,0,0,0,0
5929,2009,09,25,41.732984,-87.649642,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,1,0,0,0,0,0,0,0,0,0
5930,2009,09,25,41.732984,-87.649642,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,0,1,0,0,0,0,0,0,0,0
5931,2009,09,25,41.801498,-87.763416,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,1,0,0,0,0,0,0,0,0,0
5932,2009,09,25,41.801498,-87.763416,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,0,1,0,0,0,0,0,0,0,0
5933,2009,09,25,41.801498,-87.763416,0.0,65.0,57,60,0.02,5.4,11,6.3,1,1,0,0,0,0,0,0,0,0,0,0
5934,2009,09,25,41.906638,-87.701431,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,1,0,0,0,0,0,0,0,0,0
5935,2009,09,25,41.906638,-87.701431,0.0,65.0,57,60,0.02,5.4,11,6.3,1,1,0,0,0,0,0,0,0,0,0,0
5936,2009,09,25,41.868077,-87.666901,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,1,0,0,0,0,0,0,0,0,0
5937,2009,09,25,41.868077,-87.666901,0.0,65.0,57,60,0.02,5.4,11,6.3,1,1,0,0,0,0,0,0,0,0,0,0
5938,2009,09,25,41.662014,-87.72460799999998,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,1,0,0,0,0,0,0,0,0,0
5939,2009,09,25,41.932094,-87.700117,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,1,0,0,0,0,0,0,0,0,0
5940,2009,09,25,41.846075,-87.716277,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,1,0,0,0,0,0,0,0,0,0
5941,2009,09,25,41.846075,-87.716277,0.0,65.0,57,60,0.02,5.4,11,6.3,1,1,0,0,0,0,0,0,0,0,0,0
5942,2009,09,25,41.682587,-87.707973,0.0,65.0,57,60,0.02,5.4,11,6.3,1,0,1,0,0,0,0,0,0,0,0,0
